,Libro,Frases,palabras,sustantivos,nombrespropios,NEU,POS,NEG,Felicidad,Enojo,Disgusto,Tristeza,Sorpresa,Miedo,Otros,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,token_length_mean,token_length_median,token_length_std,coef_facilidad_lect,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,first_order_coherence,second_order_coherence
10,4,252,"'sergio': 29, 'guntra': 28, 'demonio': 14","'demonio': 13, 'lluvia': 10, 'ojos': 9",,0.46377086686709573,0.18608942599264935,0.350139706334587,0.060871466511300584,0.010053141297826114,0.004840131672464185,0.10788173835848398,0.04788671625572043,0.03189678117430756,0.7365700230529044,2490,869,0.348995983935743,12064,252,9.880952380952381,7.0,7.902287334988304,1.8441767068273092,2.0,0.9861573149853907,4.618072289156626,4.0,2.6199563706925564,86.11082616179002,2.2369354594972024,0.9266121778385912,0.39356723408625033,0.1006882175187972,0.05171849427168576,0.11391162029459902,0.049754500818330605,0.037315875613747954,0.027495908346972176,0.11620294599018004,0.0032733224222585926,0.1518821603927987,0.0029459901800327334,0.0,0.0690671031096563,0.031423895253682485,0.181342062193126,0.027495908346972176,0.0,0.13551554828150572,0.0006546644844517185,0.4425353425484433,0.44828483925573526
11,4,189,"'sergio': 24, 'miedo': 16, 'sentir': 14","'miedo': 15, 'terror': 9, 'mediador': 6",,0.4648326928160651,0.1610296557893947,0.37413764997291815,0.02962512891014629,0.02893337467762336,0.008587179417696057,0.05957147925808809,0.016673457797089463,0.03487238796180232,0.8217369933149448,2065,834,0.4038740920096852,9837,189,10.925925925925926,8.0,8.543372988829358,1.8450363196125907,2.0,0.9915897237663109,4.553026634382567,4.0,2.651733736257718,84.99337637880011,2.2572955358142486,0.7573699983701991,0.3864132105132895,0.08861519599395791,0.0484,0.1124,0.0532,0.0396,0.0248,0.1112,0.0024,0.1568,0.0028,0.0004,0.0792,0.032,0.1708,0.0308,0.0012,0.1336,0.0004,0.4698450478893566,0.4401819425072262
12,2,154,"'gato': 14, 'michael': 8, 'hombre': 8","'hombre': 8, 'gatos': 8, 'cosas': 7",,0.5346903889742377,0.16130074585467433,0.30400886312248065,0.04194605785615549,0.0166241788200833,0.004579177896028034,0.02854521627055614,0.024102013555881506,0.013651028919742781,0.8705523180980961,1927,831,0.43124026984950703,9448,154,12.512987012987013,10.0,9.371992686825426,1.8780487804878048,2.0,1.0122091895409229,4.672548002075765,4.0,2.685599200659932,81.39382641748497,2.4165629118009644,0.8740037264596082,0.40857358083163414,0.08201818672444625,0.055384615384615386,0.11824175824175824,0.06241758241758242,0.04,0.036923076923076927,0.11384615384615385,0.0017582417582417582,0.15868131868131868,0.004395604395604396,0.0,0.08175824175824176,0.025494505494505496,0.1468131868131868,0.028131868131868132,0.0,0.12615384615384614,0.0,0.5006431419390187,0.4869289258862601
13,3,321,"'meme': 67, 'fernanda': 39, 'aureliano': 36","'meme': 30, 'aureliano': 28, 'casa': 24",,0.4245894048188891,0.1660551711571667,0.4093554209195356,0.029482362632776794,0.04491943234139495,0.011004638250245722,0.12306828118989105,0.01654294708580855,0.011930979777287439,0.7630513547440974,8580,2257,0.2630536130536131,38332,321,26.72897196261682,26.0,16.786864446532423,1.8404428904428904,1.0,1.0533864978588656,4.432983682983683,4.0,2.8702814855446777,69.14987517155743,3.0078446258066904,0.9191376162179828,0.38936466588868424,0.07986065713129911,0.05248589375066539,0.14670499307995316,0.03992334717342702,0.028957734483125733,0.032151602256999895,0.12605131480890025,0.0,0.1666134355371021,0.0048972639199403815,0.0006387735547748323,0.07132971361652295,0.042159054615138934,0.08676674119024806,0.033322687107420416,0.0,0.11306291919514531,0.0,0.6523710036533885,0.6568729802615777
14,2,386,"'scott': 19, 'hope': 16, 'puerta': 16","'vez': 16, 'puerta': 15, 'señora': 9",,0.5477367040599875,0.1407815564618026,0.3114817405910921,0.02881524546196747,0.024752536284543665,0.009258854331442945,0.049508108918864514,0.02536626104485615,0.026213173398292936,0.8360858261349993,3933,1392,0.35392829900839057,19028,386,10.189119170984457,8.0,6.991333328570945,1.8733790999237223,2.0,1.0055709040449552,4.559877955758963,4.0,2.657552538022829,84.04435245017251,2.2665572896225226,0.8028556509995928,0.39698449693165655,0.09324769354946827,0.04896421845574388,0.11173885750156937,0.04331450094161959,0.03787403222431471,0.03954802259887006,0.11759782381251307,0.002301736765013601,0.1692822766269094,0.00606821510776313,0.0,0.062146892655367235,0.02908558275789914,0.16886377903327057,0.02322661644695543,0.0002092487968194183,0.13350073237078885,0.0002092487968194183,0.4704771087468638,0.4529433870872405
15,1,221,"'fuego': 32, 'lugar': 20, 'enorme': 20","'fuego': 32, 'lugar': 20, 'dragón': 14",,0.40557069160313897,0.31316297717299735,0.2812663276492285,0.09834991148709872,0.028803998661011288,0.007712331861763249,0.11276628342467651,0.04996645076588066,0.03355697956269636,0.6688440523423229,5054,1552,0.3070834982192323,23840,221,22.868778280542987,21.0,14.399471233714417,1.8134151167392165,2.0,0.9720114115726012,4.560348239018599,4.0,2.636652769870938,74.70893914949316,3.0374326401501794,0.9098472040580705,0.3998981637948098,0.06801449328297626,0.07030448169688676,0.130516592541909,0.06431748203900102,0.034724598015737254,0.026171741361614778,0.11734519329456038,0.0023947998631542937,0.1657543619568936,0.002565856996236743,0.00017105713308244953,0.08689702360588436,0.016934656175162505,0.13462196373588778,0.028395484091686622,0.0,0.11820047895997263,0.0006842285323297981,0.5849938527596268,0.5798615845351918
16,1,192,"'fuego': 35, 'espada': 29, 'ken': 26","'fuego': 31, 'espada': 28, 'clon': 17",,0.4370357327182622,0.2888812351278223,0.2740830334999676,0.08312391822346399,0.04182618663738443,0.00864114923285797,0.0632617647661391,0.03837518342728193,0.021509700033827055,0.7432621021046847,3911,1247,0.3188442853490156,18277,192,20.369791666666668,17.0,13.995673585907323,1.810278701099463,2.0,0.962772513028101,4.518281769368448,4.0,2.5472493752218144,77.44609043403223,2.907254433362643,0.8965584634104107,0.39584076030861115,0.07599826630936028,0.06973655080805845,0.12685410670799202,0.05534646889528448,0.032543723710427276,0.025459375691830863,0.13570954173123756,0.0017710870046491033,0.17002435244631392,0.0046491033872038965,0.0006641576267434137,0.07726367057781713,0.01682532654416648,0.13371706885100731,0.024131060438344034,0.0,0.12530440557892406,0.0,0.5704065780423543,0.5477694002433533
17,4,258,"'sergio': 42, 'casa': 12, 'alicia': 10","'hombre': 10, 'casa': 9, 'sargento': 9",,0.4958801868898693,0.1501968866782696,0.35392292644359286,0.03313748024371561,0.026078629001407422,0.008295680636562842,0.06338057578791767,0.021899499969415696,0.015985484667203134,0.8312226547602413,2516,929,0.36923688394276627,11862,258,9.751937984496124,8.0,9.09385260266213,1.818362480127186,2.0,0.9863922422503085,4.490858505564388,4.0,2.6169611365995045,87.79127444818279,2.1284992600662096,0.9086846845833294,0.40370544503583367,0.10762962916608336,0.03540110425462813,0.12081844754790516,0.05358882754140955,0.03994803507632348,0.01981162715167262,0.11432283208834038,0.0022734654108476776,0.15232218252679441,0.008444300097434233,0.0003247807729782397,0.07599870087690809,0.03702500811951932,0.18122767132185774,0.025657681065280935,0.0,0.1325105553751218,0.0003247807729782397,0.43084987405870345,0.40050342465565336
18,2,228,"'ashley': 22, 'scott': 19, 'sally': 14","'sally': 14, 'vida': 7, 'vez': 6",,0.5282121272757649,0.13574098443240745,0.33604688770056035,0.026037639701379497,0.04381573594123198,0.010536238331584619,0.040716243711230754,0.02141598856810321,0.010013904169522504,0.8474642491057973,2192,864,0.39416058394160586,10948,228,9.614035087719298,7.0,7.044356671197843,1.8827554744525548,2.0,1.0015654163722658,4.689324817518248,4.0,2.710939433078882,84.06835574337303,2.17346344238913,0.7641182105911745,0.389578133975796,0.08941943369110146,0.048824593128390596,0.09764918625678119,0.04918625678119349,0.05171790235081374,0.0325497287522604,0.09077757685352622,0.003616636528028933,0.11681735985533453,0.003616636528028933,0.0,0.09113924050632911,0.037613019891500905,0.19710669077757687,0.03291139240506329,0.0003616636528028933,0.145750452079566,0.0003616636528028933,0.4724053198364994,0.4576395475264408
19,3,227,"'aureliano': 38, 'casa': 30, 'hombre': 25","'casa': 26, 'remedios': 24, 'coronel': 22",,0.36821395685559855,0.11539361691040845,0.5163924227292251,0.016111411433769512,0.08872749622623254,0.017241680005612468,0.1837723800245291,0.014138179486191787,0.014820064460199187,0.6651887893356231,7441,2329,0.3129955651122161,34281,227,32.779735682819386,30.0,21.54689453836253,1.8631904313936298,1.0,1.0717272800837838,4.571966133584196,4.0,2.939695652196915,61.613243719906436,3.214773941800986,0.9026481126979303,0.4016531337876223,0.07525998759181445,0.06243878550440744,0.1538932419196866,0.03672869735553379,0.023873653281096963,0.03023996082272282,0.13320274240940255,0.0,0.19135651322233105,0.005876591576885406,0.0002448579823702253,0.059745347698334964,0.02742409402546523,0.08949559255631734,0.026199804113614104,0.0,0.10222820763956905,0.0,0.7133664351154482,0.6998636218284567
20,1,198,"'enorme': 20, 'lugar': 19, 'mano': 14","'lugar': 17, 'sangre': 13, 'gracias': 12",,0.4490404242480343,0.2831254584251461,0.2678341216600566,0.06665580580113903,0.02965188759763906,0.008707498350607542,0.07978709728246546,0.03613178991266371,0.019288470723573353,0.7597774451650265,4568,1463,0.32027145359019266,21926,198,23.07070707070707,21.0,12.908577154222524,1.8651488616462346,2.0,1.0051238802345677,4.6652802101576185,4.0,2.690272963242526,71.39894708910471,3.1073853333424424,0.8451305082909693,0.40145319550077485,0.07071604754143276,0.07061547366390121,0.13795099363303107,0.06174030484275516,0.0391665058846228,0.024310245031834845,0.12155122515917423,0.0025081998842369285,0.16515531545437007,0.0019293845263360988,0.00019293845263360988,0.08508585761142196,0.01717152228439128,0.11827127146440286,0.02990546015820953,0.00019293845263360988,0.12425236349604477,0.0,0.6243499329852574,0.6195333822516307
21,1,243,"'nave': 31, 'dragón': 25, 'pasar': 21","'nave': 28, 'dragón': 22, 'tiempo': 16",,0.3978412051305727,0.31448165887253887,0.2876771355772184,0.13564985598448986,0.030339113680847993,0.007376487897790455,0.09717149902439347,0.041142862745265595,0.023483755982503938,0.6648364241164055,5295,1575,0.29745042492917845,24975,243,21.790123456790123,20.0,13.448009367628972,1.8366383380547686,2.0,0.9964708416820084,4.570538243626062,4.0,2.6677312782577,74.41577379078797,2.9855146552294536,0.8676210408392685,0.4010602387787827,0.0686290279873316,0.058988301202834076,0.13231174822870326,0.06557917284560884,0.03575547866205306,0.02570439940682155,0.12011863568956994,0.0034602076124567475,0.16345361674081396,0.0031306640303180094,0.0013181743285549513,0.08848245180425111,0.012522656121272038,0.12588564837699787,0.028505519855000824,0.0009886307464162135,0.1336299225572582,0.00016477179106936892,0.5999774566412834,0.6020721499325081
22,4,11,"'nicte': 2, 'sergio': 2, 'voluntad': 2","'nicte': 2, 'voluntad': 2, 'final': 1",,0.5285144773396578,0.13425738296725534,0.337228153239597,0.008125034594823692,0.04102275740693916,0.0062346690941591405,0.11992836214432662,0.008209580317435955,0.0027003392844397404,0.8137792335315184,128,91,0.7109375,623,11,11.636363636363637,8.0,9.613179658182606,1.875,2.0,0.960143218483576,4.6484375,4.5,2.5787286225180326,82.47090909090909,2.283592799026203,0.952833929645036,0.3658306105451983,0.10677446150676749,0.057692307692307696,0.11538461538461539,0.05128205128205128,0.0641025641025641,0.019230769230769232,0.1346153846153846,0.0,0.15384615384615385,0.02564102564102564,0.0,0.0641025641025641,0.03205128205128205,0.1794871794871795,0.01282051282051282,0.0,0.08974358974358974,0.0,0.4887517660856247,0.5057436542378532
23,1,19,"'momento': 3, 'amigo': 3, 'mundo': 3","'momento': 3, 'amigo': 3, 'mundo': 3",,0.3112514391541481,0.3399785979111728,0.3487699658266808,0.21712718088651614,0.05979156834349085,0.029756706338191993,0.27268111193552613,0.014108107566962166,0.010886211259180288,0.39564910860683183,465,264,0.567741935483871,2035,19,24.473684210526315,25.0,13.402153876592223,1.6903225806451614,1.0,0.8593651715611152,4.255913978494624,4.0,2.3263549579653064,80.45748726655349,3.0612086305872013,0.7227402408213996,0.3901019536256512,0.053638712589500474,0.04798464491362764,0.13051823416506717,0.05566218809980806,0.044145873320537425,0.036468330134357005,0.12667946257197696,0.0,0.15163147792706333,0.0,0.0,0.12667946257197696,0.003838771593090211,0.10748560460652591,0.03262955854126679,0.0,0.1362763915547025,0.0,0.6466790106561449,0.5894640473758473
24,2,401,"'hope': 48, 'scott': 33, 'sally': 21","'sally': 20, 'dolor': 16, 'casa': 14",,0.5005608067436705,0.17744165773972628,0.32199753647869883,0.04614988510737003,0.031148177767265355,0.010550032873738712,0.07908980176992252,0.02930732659605521,0.018997925137790347,0.7847568469062248,4533,1432,0.3159055812927421,21656,401,11.30423940149626,9.0,7.9541834525331545,1.8625634237811604,2.0,0.9967271628008358,4.543348775645268,4.0,2.639646305815824,83.5558703836042,2.3705428018482486,0.8701229372907333,0.38598897737001164,0.0921720057302203,0.04245108896271687,0.11406423034330011,0.04706533776301218,0.039128829826504244,0.04226651901070506,0.11129568106312292,0.0027685492801771874,0.1554078995939461,0.0022148394241417496,0.00018456995201181247,0.0754891103728313,0.030823181985972684,0.15762273901808785,0.02694721299372462,0.0,0.15208564045773348,0.00018456995201181247,0.49988377260859124,0.4831160914437626
25,3,249,"'aureliano': 56, 'casa': 34, 'fernanda': 30","'aureliano': 35, 'casa': 34, 'coronel': 17",,0.4019996226133113,0.15873225950766878,0.4392681173666055,0.028760721541643816,0.06553198855200101,0.012406178084683668,0.14952668156119506,0.012121409410260147,0.006844495992123871,0.7248085264353097,7149,2208,0.3088543852287033,32786,249,28.710843373493976,25.0,19.41588600628885,1.8701916351937333,1.0,1.0654571911071506,4.5505665127989925,4.0,2.9286992622203982,65.34344164741215,3.0114599797285817,0.949744050833066,0.39635567355116424,0.08763336254077808,0.0640927624872579,0.15061162079510704,0.03147298674821611,0.023445463812436288,0.033766564729867485,0.13226299694189603,0.0,0.1913863404689093,0.006498470948012232,0.00025484199796126404,0.05530071355759429,0.03695208970438328,0.0891946992864424,0.02599388379204893,0.0,0.10206422018348624,0.0,0.6396555531349394,0.6416089254570937
26,1,324,"'iris': 77, 'hoja': 35, 'enorme': 33","'hojas': 33, 'tiempo': 31, 'fuego': 27",,0.4152787880293657,0.25187045715125506,0.3328507559856883,0.06493249925587867,0.0469842661808753,0.01114907887519767,0.1640945174781617,0.030538407361566412,0.028493218775245757,0.6538080147601935,8503,2130,0.25049982359167355,39167,324,26.243827160493826,23.0,17.408113055918996,1.8005409855345171,2.0,0.9653357777280374,4.48182994237328,4.0,2.5423368660921253,72.03883716422527,3.2022545373872275,0.9887435503890247,0.39561632702266064,0.07572073530495214,0.06003556113377262,0.13596904089530384,0.06317330823135656,0.0335738939441481,0.030331555276644703,0.11933898127810899,0.0008367325593557159,0.16128020081581423,0.0030331555276644703,0.00031377470975839345,0.09758393473486036,0.020186172994456648,0.10950737370567933,0.027298399748980233,0.0007321409894362514,0.1367011818847401,0.00010459156991946449,0.6328739743310693,0.6177826077093064
27,3,384,"'aureliano': 41, 'rebeca': 34, 'arcadio': 32","'rebeca': 32, 'casa': 22, 'aureliano': 21",,0.44747951728155994,0.14685886151770924,0.4056616204567642,0.029882142963136477,0.035009964838309315,0.01230821916357172,0.09920220487242659,0.01781362186174344,0.007706757527633575,0.7980770869016851,8299,2392,0.28822749728882996,37634,384,21.611979166666668,19.0,14.901340901617969,1.8578141944812627,1.0,1.0344249775985592,4.49367393661887,4.0,2.8400000738607667,73.32692958112425,2.7748977875684253,0.9130500404229701,0.39934685874385517,0.08217344027182152,0.053758741258741256,0.14805506993006992,0.029173951048951048,0.023164335664335664,0.0274256993006993,0.13854895104895104,0.00021853146853146853,0.1903409090909091,0.009069055944055944,0.0003277972027972028,0.05823863636363636,0.04589160839160839,0.09320367132867133,0.019121503496503496,0.0,0.10751748251748251,0.0,0.5825941313554195,0.5832382325072046
28,1,240,"'herald': 54, 'encontrar': 23, 'lugar': 22","'lugar': 21, 'capa': 19, 'vez': 18",,0.4693704763970648,0.26210055137053134,0.2685289720907652,0.06425433305848856,0.026416500550112687,0.008446373146640932,0.08889735875479042,0.03555684090606519,0.015696138317374184,0.7607324562341091,5867,1582,0.26964377024032726,27690,240,24.445833333333333,23.0,15.537762579349133,1.8389296062723708,2.0,1.009144187986613,4.585478097835351,4.0,2.6614521505512165,71.56947362365776,3.1897794452736017,0.8788159335427953,0.39329284505476375,0.05889323578224262,0.06281935677787796,0.1339044183949504,0.06642620979861737,0.04207995190862639,0.024496543432521792,0.12067929065223926,0.0007514277126540427,0.15539525097685603,0.005710850616170725,0.0009017132551848512,0.09528103396453261,0.012473700030057109,0.11692215208896904,0.030357679591223326,0.0009017132551848512,0.13059813645927262,0.00030057108506161706,0.62067514823586,0.6118857782772359
29,4,129,"'sergio': 17, 'teniente': 14, 'guillén': 14","'teniente': 14, 'interior': 4, 'cabaña': 4",,0.5227333338454713,0.24337324617762668,0.23389342236296498,0.06351726982393302,0.011745956568218868,0.005816596556457604,0.07790021303262337,0.020683425562790153,0.013895597340910905,0.8064409349413314,1239,556,0.4487489911218725,6110,129,9.604651162790697,9.0,5.656057471297713,1.8482647296206618,2.0,1.001803768354609,4.712671509281678,4.0,2.665916620300737,86.14737203671379,2.2355052619230507,0.7511708894637192,0.3942028524488865,0.09906324596386959,0.035099337748344374,0.11986754966887417,0.054304635761589407,0.04039735099337748,0.013245033112582781,0.10993377483443709,0.003973509933774834,0.15165562913907285,0.005960264900662252,0.0,0.07086092715231788,0.04900662251655629,0.1695364238410596,0.03245033112582781,0.0,0.14105960264900663,0.0026490066225165563,0.4537085421325173,0.4493927682683928
